id	sampleA	sampleB	baseMeanA	baseMeanB	log2FC	pval	padj	sig
AT4G01920	WT	h3h3	242.254425481557	271.473569201134	-0.162190302311533	0.23010171767574	0.53453029390554	notDE
AT4G01930	WT	h3h3	25.9906543228341	26.0085335145556	-0.00369136527509134	0.992695428611556	0.99792125460416	notDE
AT4G01935	WT	h3h3	250.716618954393	258.576826909204	-0.0469366181934939	0.731248483364954	0.900572747881452	notDE
AT4G01940	WT	h3h3	1771.19642628924	1769.08466981197	0.0018429355657113	0.97827520150593	0.994265855145029	notDE
AT4G01950	WT	h3h3	99.9407736871639	104.185993267253	-0.0660598355316386	0.781665917111178	0.922008037512748	notDE
AT4G01960	WT	h3h3	1070.27347861054	1130.68058065312	-0.0782460935195505	0.295996750363979	0.607983738259378	notDE
AT4G01970	WT	h3h3	514.561401007004	459.005284169468	0.164880917556794	0.367050613921247	0.67490442442514	notDE
AT4G01985	WT	h3h3	11.3094321284842	13.0072473708213	-0.196037041035567	0.736356579554664	0.90320614875784	notDE
AT4G01990	WT	h3h3	373.809872981405	365.940351275252	0.0296104840569997	0.801283967743679	0.929719343048395	notDE
AT4G01995	WT	h3h3	457.06002852391	493.384915208105	-0.110148925273162	0.291706609671749	0.603739929073211	notDE
AT4G02000	WT	h3h3	84.0541878347746	96.2409803261058	-0.19188845746996	0.387221187154308	0.691453418077544	notDE
AT4G02005	WT	h3h3	429.5430567433	482.275607355632	-0.168743438234162	0.122421574432476	0.377162712771036	notDE
AT4G02010	WT	h3h3	1511.61857234353	1665.09747129632	-0.139110171411933	0.0565947616546968	0.234073753442778	notDE
AT4G02020	WT	h3h3	2465.85784795742	2572.59687095373	-0.062042971627564	0.309523271998239	0.621513443023187	notDE
AT4G02030	WT	h3h3	1935.78267080877	2015.14452697457	-0.0581685353283842	0.353325498566641	0.663861966951237	notDE
AT4G02040	WT	h3h3	137.8958929582	133.070033010495	0.0623436639932026	0.774336087982444	0.918710628094375	notDE
AT4G02050	WT	h3h3	905.439743234399	902.471403620725	0.00388921130886671	0.968175960234552	0.990421715315895	notDE
AT4G02060	WT	h3h3	2040.17737972812	1782.60318897975	0.19469001070424	0.00232257424736211	0.0220079325253361	notDE
AT4G02070	WT	h3h3	896.190274148428	834.059626322007	0.105134954268366	0.227351805282152	0.531200667743178	notDE
AT4G02075	WT	h3h3	298.007950799597	308.110406510777	-0.0507185235769662	0.688742622970052	0.880037188001412	notDE
AT4G02080	WT	h3h3	4108.97073754677	4255.16368091797	-0.050559197643605	0.395270931526492	0.69743157276426	notDE
AT4G02090	WT	h3h3	12.3680551066722	12.484050442103	0.00790181547455585	0.989850100861575	0.997091542665639	notDE
AT4G02100	WT	h3h3	552.104934847381	554.90551563951	-0.00737808763065595	0.94813321865255	0.982211342755629	notDE
AT4G02110	WT	h3h3	654.676236781303	539.394628087202	0.277273452006865	0.00441848717630354	0.0364772177642792	notDE
AT4G02120	WT	h3h3	2209.50004393083	2216.86221848639	-0.0051556216345469	0.935995727386917	0.979342283920354	notDE
AT4G02130	WT	h3h3	1222.34501279556	1138.73129731132	0.101686883342833	0.194257881513049	0.488209427602623	notDE
AT4G02140	WT	h3h3	37.763715725136	33.4047158932396	0.186792126971529	0.586398694180265	0.8283461765086	notDE
AT4G02150	WT	h3h3	2105.93642312883	1991.62850808649	0.0799008826410977	0.394693750365413	0.696799332402179	notDE
AT4G02160	WT	h3h3	2.18270431093029	1.52475706025869	0.55037914930571	0.706007685131177	NA	notDE
AT4G02170	WT	h3h3	1.98361807493399	1.80827206655586	0.116257059392725	0.945872924264599	NA	notDE
AT4G02180	WT	h3h3	4.7622224022279	4.16901619215809	0.206369985169202	0.855135151978418	NA	notDE
AT4G02195	WT	h3h3	413.741367595075	414.577392266786	-0.00190779983583116	0.987754773300717	0.996470373804263	notDE
AT4G02200	WT	h3h3	297.108733578226	294.852558082976	0.00814901152988549	0.961253396672824	0.987596162910006	notDE
AT4G02210	WT	h3h3	400.631125724549	435.368405882291	-0.11911145935649	0.327667924667165	0.63961149681372	notDE
AT4G02220	WT	h3h3	789.481162167291	704.627444708637	0.163003143531992	0.0744030769611987	0.278710571052164	notDE
AT4G02230	WT	h3h3	6873.35481650833	6135.38193985495	0.163419775017938	0.00205415613759049	0.0199228956913498	notDE
AT4G02250	WT	h3h3	292.537546189652	393.054508425862	-0.425367078941642	0.43916894057198	0.730406636349017	notDE
AT4G02260	WT	h3h3	1743.38779198383	1904.6416537802	-0.12858975944734	0.0615082493251604	0.24616197733924	notDE
AT4G02280	WT	h3h3	4206.95245990394	5395.78858145052	-0.359681539378619	1.98609422055983e-08	8.95414899648186e-07	notDE
AT4G02290	WT	h3h3	4432.28148649033	5025.94967076833	-0.18119817473968	0.0018256948664665	0.0181341630637199	notDE
AT4G02300	WT	h3h3	41.9277731073817	20.6541900297182	1.05311952638083	0.0637998217652533	0.251602335221601	notDE
AT4G02320	WT	h3h3	21.2956997936885	12.8454723468449	0.750782983558557	0.147567287738493	0.418452524751037	notDE
AT4G02330	WT	h3h3	951.626551708528	416.894985504068	1.18737382645698	2.12435150093044e-16	2.97339786878597e-14	DE
AT4G02340	WT	h3h3	1445.34013586139	1756.19900052265	-0.281885082512993	5.28619878798776e-05	0.000928662403976684	notDE
AT4G02350	WT	h3h3	2916.79827806319	2946.37284465386	-0.0142304597654006	0.807615719243283	0.932372494030626	notDE
AT4G02360	WT	h3h3	44.1118376626666	41.7525048692689	0.0725631755870171	0.815118300422192	0.935769481392491	notDE
AT4G02370	WT	h3h3	2195.46614081152	2187.42376409066	0.00500185419170211	0.944604831691905	0.981500292959567	notDE
AT4G02380	WT	h3h3	6204.99639757016	4403.21640972478	0.494402585015357	4.63763242273287e-05	0.000824190027658294	notDE
AT4G02390	WT	h3h3	383.527081576115	515.815148228213	-0.426148445001317	9.36066915750238e-05	0.00151175512826481	notDE
AT4G02400	WT	h3h3	1996.81903055646	1839.53442927172	0.118300830527599	0.100184829778904	0.333014083374397	notDE
AT4G02405	WT	h3h3	332.46035863747	356.595803529517	-0.0993292753976242	0.397562238578312	0.699227606697976	notDE
AT4G02410	WT	h3h3	384.320247440842	480.904182460932	-0.328101281372677	0.00823007641074995	0.0585969239347776	notDE
AT4G02420	WT	h3h3	148.614391929896	133.793877461999	0.151509142171563	0.446840892370957	0.736012016509309	notDE
AT4G02425	WT	h3h3	232.985477675013	245.558816949461	-0.0767680653057773	0.634100225824064	0.852647013438549	notDE
AT4G02430	WT	h3h3	1061.13005932849	1209.60704082137	-0.188300400592378	0.0467344432927176	0.205929650846409	notDE
AT4G02440	WT	h3h3	1209.26225423417	1239.16476695606	-0.0339179809801524	0.672657748847396	0.870878094065788	notDE
AT4G02450	WT	h3h3	8480.92777079198	7549.67656733557	0.167739873321863	0.0041154231901333	0.0344668704015271	notDE
AT4G02460	WT	h3h3	531.074277053027	570.64204745542	-0.100910598017023	0.342732317579749	0.652990357639131	notDE
AT4G02480	WT	h3h3	11713.7603482409	12173.0081044406	-0.0554688578559621	0.27081163304726	0.582681716237022	notDE
AT4G02482	WT	h3h3	63.6225532377855	74.154500765716	-0.216197433458364	0.382054444056493	0.687758471075124	notDE
AT4G02485	WT	h3h3	256.151072366	262.804549907656	-0.0342420746698825	0.814622177705812	0.935561705361822	notDE
AT4G02500	WT	h3h3	4073.55563450363	4282.99810160869	-0.0722595312246428	0.26593216873114	0.576410667345887	notDE
AT4G02510	WT	h3h3	11057.300404811	9850.80819020968	0.166990185545263	0.00195403922127723	0.0192129246665068	notDE
AT4G02520	WT	h3h3	745.781443056844	370.318667729661	1.00948605547959	1.44697207295626e-08	6.77161809111396e-07	DE
AT4G02530	WT	h3h3	3185.7099444401	2964.8713231411	0.103556214358685	0.108103412495246	0.348504848380961	notDE
AT4G02540	WT	h3h3	1864.54357531656	1917.09669688062	-0.0399615650363554	0.592599127493716	0.832834879654761	notDE
AT4G02550	WT	h3h3	580.015584805522	597.437933589608	-0.0431700509704026	0.643572807371761	0.85725643278387	notDE
AT4G02555	WT	h3h3	5.35676683242499	5.36890411597982	0.00893476583452725	0.991732772612162	0.997598599166195	notDE
AT4G02560	WT	h3h3	2068.65502709352	1971.85866831858	0.0699880019235764	0.356912435734137	0.666829618667174	notDE
AT4G02570	WT	h3h3	11238.4575779104	11526.5453752768	-0.0364607149797699	0.421742786395529	0.71622534745658	notDE
AT4G02580	WT	h3h3	5027.88121520064	4814.05227704844	0.0627366100748046	0.269056888655602	0.580420371045259	notDE
AT4G02590	WT	h3h3	2311.22797051907	2496.00023956821	-0.110721039676166	0.156490069251239	0.431893494736778	notDE
AT4G02600	WT	h3h3	1586.02142971047	1756.41731916805	-0.147535965222698	0.0295227844588345	0.150818327572982	notDE
AT4G02610	WT	h3h3	739.049090121254	779.908412092694	-0.0793338090254308	0.421775291000463	0.71622534745658	notDE
AT4G02620	WT	h3h3	2942.70625565633	3060.13995977539	-0.0565099836273057	0.319939930913664	0.632901627219706	notDE
AT4G02630	WT	h3h3	889.455245753282	939.050324885047	-0.0798499757502286	0.41432924128827	0.711062980594829	notDE
AT4G02640	WT	h3h3	2124.30866507037	2353.02691511217	-0.147427378357476	0.0233651279942288	0.127872276002149	notDE
AT4G02650	WT	h3h3	375.667155594537	313.418124866727	0.263415983245539	0.175714605914443	0.461106274528868	notDE
AT4G02655	WT	h3h3	18.5834554747542	16.9402204595467	0.139721494446938	0.771959532143357	0.918098932888343	notDE
AT4G02660	WT	h3h3	456.802746851141	333.461767568845	0.456540486611085	0.000219027112247527	0.00308989829300447	notDE
AT4G02670	WT	h3h3	102.110806710211	93.1185172146163	0.128958841463035	0.607615294015338	0.839978058535726	notDE
AT4G02680	WT	h3h3	4255.00089922531	4613.54727192565	-0.116817221215426	0.0403035193394162	0.186133247067845	notDE
AT4G02690	WT	h3h3	8.79627559827558	13.4720532621154	-0.625786218257024	0.327452415999512	0.639525169961654	notDE
AT4G02700	WT	h3h3	426.165827252745	400.941456808833	0.089092012586213	0.443698742898297	0.733506426123893	notDE
AT4G02710	WT	h3h3	1595.96154533683	2057.30313628403	-0.366707812267663	1.61287262406562e-07	5.89414116798042e-06	notDE
AT4G02715	WT	h3h3	1375.270120441	1659.40444160765	-0.270744292249411	0.000648024184630409	0.00765440590946509	notDE
AT4G02720	WT	h3h3	1693.93138621151	1767.15380563393	-0.0617407075529197	0.342709107575794	0.652990357639131	notDE
AT4G02725	WT	h3h3	766.236536180061	761.311778775623	0.00837598559625395	0.925649859393106	0.975435082122988	notDE
AT4G02730	WT	h3h3	251.917012647398	230.140877274031	0.12906845326075	0.356760423617705	0.666768687611336	notDE
AT4G02733	WT	h3h3	2.18315669056226	2.36074412560223	-0.0777184010255415	0.958293288395704	NA	notDE
AT4G02740	WT	h3h3	1262.74136489351	1267.92542650443	-0.00582124885933708	0.946700206561506	0.981714422982149	notDE
AT4G02750	WT	h3h3	275.719989588809	233.537098800104	0.241978822759443	0.0757609472480512	0.281963970336638	notDE
AT4G02760	WT	h3h3	604.615831635664	751.459693229371	-0.312249069016192	0.00389995845452727	0.0330768774890823	notDE
AT4G02770	WT	h3h3	21322.0030887144	22371.7161167818	-0.0691353470663084	0.197441373790248	0.492451164786431	notDE
AT4G02780	WT	h3h3	72.2215474604045	69.5790697196879	0.0555828715778447	0.822404856337898	0.938465197820901	notDE
AT4G02790	WT	h3h3	1928.52445435322	1686.207554722	0.193191752129109	0.00290190234448634	0.0261549826208649	notDE
AT4G02800	WT	h3h3	1128.58613543458	1036.05503083627	0.122774155414364	0.175881835007318	0.461299387223725	notDE
AT4G02810	WT	h3h3	1271.1939585878	1575.43819461283	-0.309169191908326	0.0262574227975135	0.138668978843095	notDE
AT4G02820	WT	h3h3	771.555436710023	707.406685365515	0.124549639552863	0.174632252542891	0.459792145021422	notDE
AT4G02830	WT	h3h3	17.1952850365519	13.4295392667235	0.354952063483799	0.492245330420613	0.768132485096643	notDE
AT4G02840	WT	h3h3	1951.26743565025	1761.43524552175	0.14692024459486	0.0271202090474252	0.141653482134295	notDE
AT4G02850	WT	h3h3	6.21720833388056	8.21033117490842	-0.410965571107301	0.582395450535593	0.825796104960585	notDE
AT4G02860	WT	h3h3	1002.76227435042	1203.5976347295	-0.262580538190387	0.000592500954768689	0.00710437175048795	notDE
AT4G02880	WT	h3h3	1416.09638306263	1416.35932916748	-0.00186822756752824	0.980446730096116	0.994376828084695	notDE
AT4G02890	WT	h3h3	11517.1026239227	12027.2829600087	-0.0623464057807807	0.37890534854221	0.685152245126356	notDE
AT4G02900	WT	h3h3	469.29809031349	490.730265269158	-0.063512339538924	0.559307864416558	0.811764006538841	notDE
AT4G02920	WT	h3h3	2428.84402342445	2472.4211893987	-0.0250193096283512	0.713043711384715	0.891721039436094	notDE
AT4G02930	WT	h3h3	5504.96395437588	4485.48267721732	0.295227610052492	2.08359350475349e-06	5.62675345577502e-05	notDE
AT4G02940	WT	h3h3	4833.01683697298	5024.15805311681	-0.0560582698665311	0.300901000175925	0.61270275922482	notDE
AT4G02950	WT	h3h3	1.78543815093101	2.49704206147102	-0.470613444209274	0.724485282732312	NA	notDE
AT4G02970	WT	h3h3	781.75740594009	781.901454640004	-0.00103344457384397	0.991671087178497	0.997596459603057	notDE
AT4G02980	WT	h3h3	862.460608513881	865.240365662427	-0.00475154085539964	0.954433304322601	0.98525857855235	notDE
AT4G02990	WT	h3h3	1678.54002943981	1403.93214882605	0.257729165837207	0.003120469119195	0.0277742502857693	notDE
AT4G03000	WT	h3h3	1492.60979385522	1534.88876102043	-0.039498119163244	0.575483813208021	0.820880636713676	notDE
AT4G03010	WT	h3h3	154.953918654419	160.199069238711	-0.0475197818118522	0.800525012480742	0.929273804329743	notDE
AT4G03020	WT	h3h3	4328.48510723218	4491.81615900706	-0.0536316697410985	0.3250435511225	0.637670176556279	notDE
AT4G03030	WT	h3h3	1893.4368577911	1930.65388748193	-0.0278242199830989	0.726595215227063	0.898580236051242	notDE
AT4G03038	WT	h3h3	31.0824257378058	23.2838885304751	0.418848852659094	0.282846740043898	0.594313339024765	notDE
AT4G03040	WT	h3h3	5.68721905170333	2.28895499988223	1.25889481432803	0.256136805693184	NA	notDE
AT4G03050	WT	h3h3	5.2249469167816	3.8112331064046	0.440974614026989	0.686036576507075	NA	notDE
AT4G03070	WT	h3h3	274.869484911963	434.075737337607	-0.662691797755567	2.84451521257361e-06	7.35691947793041e-05	notDE
AT4G03080	WT	h3h3	2456.60447830689	2500.70484745777	-0.0255398429758431	0.714584654043968	0.892417817800863	notDE
AT4G03090	WT	h3h3	1183.2300974918	1104.52498125858	0.098133803500059	0.195122119378126	0.48946236224465	notDE
AT4G03100	WT	h3h3	769.740127528818	714.199972514044	0.107481993745889	0.30741318184314	0.619194452263732	notDE
AT4G03110	WT	h3h3	974.048992715327	791.404616260423	0.301282866192229	0.000577010348782445	0.00695758818647301	notDE
AT4G03115	WT	h3h3	254.355229483534	263.855745126927	-0.0499024574971445	0.726178130899988	0.898283529023464	notDE
AT4G03120	WT	h3h3	903.865655256867	827.225988362953	0.129740705458975	0.135635761177154	0.399873908836509	notDE
AT4G03130	WT	h3h3	30.3583248428546	21.0873983825856	0.514237372156709	0.211252384750943	0.51054762473625	notDE
AT4G03140	WT	h3h3	338.218016877867	349.688898133026	-0.0500881383178452	0.69325977008692	0.881872993891077	notDE
AT4G03150	WT	h3h3	293.96485001091	284.619436915922	0.0478469581530215	0.715322517711187	0.892590124506763	notDE
AT4G03175	WT	h3h3	8.2012803411759	10.3070761552341	-0.331243247505073	0.63507689269939	0.852928652977293	notDE
AT4G03180	WT	h3h3	908.438725142249	876.483327918612	0.0503861784749968	0.549913755092203	0.80538934928871	notDE
AT4G03190	WT	h3h3	3886.9349469014	4554.70349153675	-0.228400175615383	7.7574032663661e-05	0.00128579559558228	notDE
AT4G03200	WT	h3h3	2279.52949895645	2383.35532606349	-0.064319081172077	0.318274806798195	0.631214575623573	notDE
AT4G03205	WT	h3h3	1331.22058379184	1349.33669051111	-0.0200987426365986	0.815129690382033	0.935769481392491	notDE
AT4G03210	WT	h3h3	11640.2042362163	10184.508256671	0.192828441384335	0.0787432976525501	0.288896302763296	notDE
AT4G03220	WT	h3h3	7.80401418117662	8.92705721166746	-0.186015260064808	0.787253714580276	0.923654026620535	notDE
AT4G03230	WT	h3h3	998.871810704093	937.525036819682	0.0919901492177732	0.30972722730219	0.621748085177766	notDE
AT4G03240	WT	h3h3	611.028047025206	631.330132384454	-0.0486181452428152	0.65340730235704	0.86183280241291	notDE
AT4G03250	WT	h3h3	443.304709291029	442.681880000696	0.00149918294316787	0.988542008016408	0.996615925721888	notDE
AT4G03260	WT	h3h3	5237.90968123558	5640.77972803387	-0.106927195070318	0.0661460320474986	0.257034526637123	notDE
AT4G03270	WT	h3h3	72.9465562200785	71.7997178672007	0.0272957557356248	0.913394530086727	0.97224476672227	notDE
AT4G03280	WT	h3h3	10446.9684709586	10423.8633429831	0.00314781596022857	0.962389891068961	0.987805766738967	notDE
AT4G03290	WT	h3h3	369.86399804892	493.679497861816	-0.416006032279492	0.434467564764981	0.726397354885101	notDE
AT4G03292	WT	h3h3	14.4848533416042	11.0067652847088	0.419676845364454	0.498787496448361	0.77279223241511	notDE
AT4G03295	WT	h3h3	5.35767159168893	4.71056911664487	0.203968320607088	0.821496218784463	NA	notDE
AT4G03320	WT	h3h3	2027.02058157374	1675.75274923439	0.276763284532566	0.00145770032018534	0.0150441698104912	notDE
AT4G03330	WT	h3h3	49.8004138532659	53.7095603404331	-0.107975694554085	0.705114005919093	0.887714076235001	notDE
AT4G03340	WT	h3h3	172.484192128404	174.077693900334	-0.0128920978921767	0.936464626445749	0.979479820405777	notDE
AT4G03360	WT	h3h3	16.9948401089303	4.86026514080957	1.83562921169854	0.0097292613779564	0.0666726823708596	notDE
AT4G03380	WT	h3h3	10.5144489815831	11.6796582375918	-0.138574057079328	0.832835257326259	0.942108822827057	notDE
AT4G03390	WT	h3h3	3994.07829241696	4052.12985041258	-0.0200644356000043	0.766191084497756	0.916698255462285	notDE
AT4G03400	WT	h3h3	1471.27990740447	1775.35753790583	-0.271640211957677	0.0350335787196938	0.169393562493168	notDE
AT4G03410	WT	h3h3	510.254859188287	604.736002980488	-0.245623172708007	0.0244480144701214	0.131863924766863	notDE
AT4G03415	WT	h3h3	2509.00943907209	2756.12861971427	-0.135683763906015	0.0307193311445518	0.155154357655796	notDE
AT4G03420	WT	h3h3	5525.32494268389	6912.77557125718	-0.322905079404655	0.000143349074985563	0.0021572877307209	notDE
AT4G03430	WT	h3h3	3712.96169553352	4071.64542542317	-0.132697208590294	0.0389133663642028	0.182228239818369	notDE
AT4G03440	WT	h3h3	495.950570914168	595.517309028165	-0.261364161247166	0.0429935025883017	0.194572911473423	notDE
AT4G03443	WT	h3h3	58.0667017220936	49.7924642937399	0.23091383237746	0.416075395695249	0.712325165246396	notDE
AT4G03445	WT	h3h3	32.5374116694585	34.7567787949624	-0.0882154942945156	0.813748539238191	0.935171047346998	notDE
AT4G03460	WT	h3h3	5.75539013132018	3.78327706456072	0.587160671306649	0.552210078213576	NA	notDE
AT4G03480	WT	h3h3	10.2517139095602	7.38526324412447	0.497704704853456	0.474962090196804	0.755557358606786	notDE
AT4G03490	WT	h3h3	52.5776625943933	64.2662342330336	-0.291016927892246	0.298686717149353	0.610422059913213	notDE
AT4G03500	WT	h3h3	312.28331162094	326.151932269428	-0.0633034853593148	0.612528531939812	0.842578522788002	notDE
AT4G03505	WT	h3h3	3.43950876585059	1.69148999170769	0.979816488772531	0.477480344017521	NA	notDE
AT4G03510	WT	h3h3	883.094963911216	613.841084040039	0.524220098644323	3.36459739146894e-08	1.43531579956788e-06	notDE
AT4G03520	WT	h3h3	6333.06619133942	5951.9855213024	0.0894999714090302	0.148133650835131	0.419336699621192	notDE
AT4G03540	WT	h3h3	2.04998118875234	5.17173618895062	-1.29626450581449	0.25303439777934	NA	notDE
AT4G03550	WT	h3h3	3574.15208591479	3563.66191390032	0.00530494227453568	0.936946761602657	0.97958804993204	notDE
AT4G03560	WT	h3h3	3829.4196567188	4019.93990765896	-0.0702403334031705	0.396694607054953	0.698389921907417	notDE
AT4G03565	WT	h3h3	2.711338006941	0.658334999334953	1.97324268316668	0.242710413110976	NA	notDE
AT4G03600	WT	h3h3	95.1040593123066	101.811851053355	-0.0977678021416684	0.664046040417217	0.866214241915908	notDE
AT4G03610	WT	h3h3	9.19263544628155	5.11334515152654	0.847437350294569	0.288869733505717	0.601005085303112	notDE
AT4G03620	WT	h3h3	68.9088870924338	57.3689342378067	0.26897336711455	0.343150895707087	0.653555356774038	notDE
AT4G03635	WT	h3h3	177.704162869234	195.403773563321	-0.133431367428423	0.395148382490545	0.697330252248456	notDE
AT4G03811	WT	h3h3	6.81310835024418	8.63014411707438	-0.364063571717542	0.628245932041835	0.84982178080512	notDE
AT4G03820	WT	h3h3	465.927206559617	575.720156249532	-0.303197552729566	0.00356924080598531	0.030783444164388	notDE
AT4G03935	WT	h3h3	176.778263013224	194.219446912662	-0.131575514387699	0.421719644644392	0.71622534745658	notDE
AT4G03940	WT	h3h3	27.7138023293639	29.0312514584811	-0.0762251871843164	0.852909040472538	0.949012666816113	notDE
AT4G03945	WT	h3h3	7.20901737134756	3.15537706080597	1.16945859455512	0.202539346149194	NA	notDE
AT4G03960	WT	h3h3	360.638681025351	364.974184046764	-0.0204633615764312	0.865205770949276	0.953057023037845	notDE
AT4G03965	WT	h3h3	11.7735122292044	12.2796021995026	-0.076631457943969	0.898423851981708	0.966609510560349	notDE
AT4G04020	WT	h3h3	1806.98566940593	2462.27265157898	-0.446599631588678	0.000996396627883248	0.0108866498908774	notDE
AT4G04040	WT	h3h3	2016.8708724997	2306.56948926206	-0.194336736287153	0.00674601143323942	0.0506364650693383	notDE
AT4G04077	WT	h3h3	49.3422240041375	47.9547578736238	0.0401331011678027	0.925377958129536	0.975435082122988	notDE
AT4G04090	WT	h3h3	2.77770112075935	2.49704206147102	0.189821189201568	0.885037693371816	NA	notDE
AT4G04180	WT	h3h3	398.011930259531	386.834220549797	0.0402908134800939	0.720692571138319	0.894846136518861	notDE
AT4G04190	WT	h3h3	239.605829998649	221.777052032737	0.111824947885052	0.43979494613332	0.730859390108029	notDE
AT4G04200	WT	h3h3	600.844037841066	630.539777838762	-0.0681578837610153	0.459339318577447	0.74482306218598	notDE
AT4G04210	WT	h3h3	1387.23016101946	1587.32025528936	-0.194561309232454	0.0212125738228384	0.118738260499916	notDE
AT4G04220	WT	h3h3	294.770698032625	262.444128644934	0.16501678012094	0.214625141495495	0.515169255018025	notDE
AT4G04221	WT	h3h3	9.98626611247494	7.20761117811589	0.479316655130857	0.482662838155966	0.76091171077076	notDE
AT4G04223	WT	h3h3	96.0344876228245	12.4997682609031	2.92306437078609	4.05987058276747e-13	3.84699683760909e-11	DE
AT4G04260	WT	h3h3	3.70405180367193	4.3077930817632	-0.221692592979547	0.825162489170495	NA	notDE
AT4G04320	WT	h3h3	2332.46872232723	2272.56840418012	0.0369077369021942	0.553879137821342	0.807991943899457	notDE
AT4G04330	WT	h3h3	314.942765767744	303.94324041221	0.0518062253901046	0.702417981863193	0.886388442697588	notDE
AT4G04340	WT	h3h3	4454.54056377666	4877.82059840838	-0.130849232340181	0.0440312085146949	0.197960545368544	notDE
AT4G04350	WT	h3h3	2272.50826454121	2057.23761612148	0.142559880792267	0.0263604040552174	0.139075647411304	notDE
AT4G04360	WT	h3h3	127.31553479516	131.051348796657	-0.0423286227683172	0.825910448479428	0.939641515921317	notDE
AT4G04370	WT	h3h3	321.819062810736	325.049310559434	-0.015163622247846	0.899989688997529	0.96733985092763	notDE
AT4G04423	WT	h3h3	10.4485382473967	16.2696472371679	-0.64845126617928	0.306385716189194	0.618329383510048	notDE
AT4G04450	WT	h3h3	19.9093357685553	32.6416778188682	-0.713023261291091	0.0850508437707082	0.302652678522718	notDE
AT4G04460	WT	h3h3	7503.82067033576	7157.88973685177	0.0679767357313796	0.402500652727676	0.703356532712888	notDE
AT4G04470	WT	h3h3	1255.68602456314	1350.84931255855	-0.106680546865881	0.21052233103781	0.509642306679002	notDE
AT4G04480	WT	h3h3	2.4476997283836	1.09154602979682	1.17757600744537	0.44570453120563	NA	notDE
AT4G04490	WT	h3h3	421.087204348959	393.841815742867	0.0996168106277373	0.496008909637609	0.770953254379544	notDE
AT4G04500	WT	h3h3	19.57526761768	12.3075582413465	0.670303382163237	0.213014501893207	0.512896959528111	notDE
AT4G04510	WT	h3h3	18.6507217951071	4.65217807922078	2.0027331487003	0.00284358988752554	0.0257486162542746	DE
AT4G04570	WT	h3h3	627.653216131687	815.00925743865	-0.376256427843556	0.000322436245324291	0.00428614040572296	notDE
AT4G04610	WT	h3h3	1439.11473307437	1538.90482497381	-0.0968155088818095	0.824756380564541	0.939162379084473	notDE
AT4G04614	WT	h3h3	860.28016765384	841.550744473637	0.0299921298021337	0.729561736151365	0.89976759846127	notDE
AT4G04620	WT	h3h3	2355.0686207997	2131.65991675229	0.14416719507753	0.0314324922212603	0.157419742964988	notDE
AT4G04630	WT	h3h3	109.838965568945	70.614387896927	0.637491517082234	0.0222788898610093	0.123345154994324	notDE
AT4G04640	WT	h3h3	12746.6172704412	13208.3808674415	-0.0514269071252532	0.381009723613984	0.686866895463699	notDE
AT4G04670	WT	h3h3	711.449175610736	594.259555716837	0.257751090044857	0.0131966135597688	0.084133813451161	notDE
AT4G04680	WT	h3h3	5.15813297606066	5.65241912227699	-0.134996506287058	0.874117586124379	0.956771178474499	notDE
AT4G04695	WT	h3h3	162.630196758475	126.553511557798	0.371444022835444	0.0541086559576804	0.227337034987978	notDE
AT4G04700	WT	h3h3	148.420732696754	138.055358506149	0.102639621680876	0.633392157820625	0.85236114664257	notDE
AT4G04710	WT	h3h3	1.45543831128463	2.09426602658935	-0.513758948320125	0.742161217402897	NA	notDE
AT4G04720	WT	h3h3	2726.71244211644	2658.00906721798	0.0369337694565037	0.559135119664734	0.811623302895701	notDE
AT4G04740	WT	h3h3	1373.51545497415	1303.9341992319	0.0744257527122075	0.34934848832417	0.660232916254665	notDE
AT4G04745	WT	h3h3	19.6407197613169	10.2108132610208	0.93072673584082	0.115397598821285	0.364382126033295	notDE
AT4G04750	WT	h3h3	203.115188867891	179.098574199868	0.179008576362702	0.303805979345245	0.615690834454283	notDE
AT4G04760	WT	h3h3	2.711338006941	2.18309205959364	0.329889595313491	0.79155562091365	NA	notDE
AT4G04770	WT	h3h3	3409.84789836219	3507.19772447398	-0.041158087931373	0.612496843971458	0.842578522788002	notDE
AT4G04780	WT	h3h3	617.098026586827	555.30813245116	0.152772299887038	0.13294944656616	0.396386176791663	notDE
AT4G04790	WT	h3h3	337.762056319582	291.184746682373	0.211962905634313	0.113564208170842	0.360399750737788	notDE
AT4G04800	WT	h3h3	1112.39807139757	1226.15139110213	-0.142395864777874	0.0754807770122298	0.281177173600807	notDE
AT4G04810	WT	h3h3	13.8884978401499	15.7757254387778	-0.175742003535122	0.742642115086728	0.905882939996712	notDE
AT4G04830	WT	h3h3	68.8475032600259	79.1389821649883	-0.205164084419397	0.480454376076961	0.760228348137145	notDE
AT4G04850	WT	h3h3	2058.38164870086	2218.62376410843	-0.107693379952682	0.132333363756708	0.395577747745659	notDE
AT4G04860	WT	h3h3	1125.41979442142	1185.76735182654	-0.0778273903452102	0.358882876944465	0.667953833631646	notDE
AT4G04870	WT	h3h3	554.543160999893	522.595984595056	0.0878613112014583	0.374078368235885	0.680966359722158	notDE
AT4G04880	WT	h3h3	630.130165211315	659.865991765612	-0.0664182769199266	0.502050558386575	0.775155927025847	notDE
AT4G04885	WT	h3h3	1879.41473362223	1809.47123602153	0.0554643288376575	0.465488162442852	0.748597786506994	notDE
